Timestamp,Elapsed_Seconds,Capacitance
2025-11-25 12:09:28.853554,31.156,-7.0
2025-11-25 12:09:28.908318,31.2108,-7.0
2025-11-25 12:09:28.951392,31.2539,-7.0
2025-11-25 12:09:29.008231,31.3107,-6.0
2025-11-25 12:09:29.053670,31.3561,41.0
2025-11-25 12:09:29.109428,31.4119,45.0
2025-11-25 12:09:29.154678,31.4571,55.0
2025-11-25 12:09:29.208984,31.5114,50.0
2025-11-25 12:09:29.253344,31.5558,12.0
2025-11-25 12:09:29.309953,31.6124,-1.0
2025-11-25 12:09:29.353537,31.656,0.0
2025-11-25 12:09:29.403102,31.7056,2.0
2025-11-25 12:09:29.452201,31.7547,8.0
2025-11-25 12:09:29.497052,31.7995,15.0
2025-11-25 12:09:29.557210,31.8597,14.0
2025-11-25 12:09:29.599602,31.9021,11.0
2025-11-25 12:09:29.651450,31.9539,16.0
2025-11-25 12:09:29.706405,32.0089,19.0
2025-11-25 12:09:29.749797,32.0523,24.0
2025-11-25 12:09:29.805557,32.108,34.0
2025-11-25 12:09:29.849675,32.1521,42.0
2025-11-25 12:09:29.899122,32.2016,34.0
2025-11-25 12:09:29.958891,32.2614,45.0
2025-11-25 12:09:30.008645,32.3111,76.0
2025-11-25 12:09:30.052051,32.3545,107.0
2025-11-25 12:09:30.106761,32.4092,105.0
2025-11-25 12:09:30.154258,32.4567,107.0
2025-11-25 12:09:30.208827,32.5113,108.0
2025-11-25 12:09:30.251705,32.5542,109.0
2025-11-25 12:09:30.307251,32.6097,109.0
2025-11-25 12:09:30.355038,32.6575,110.0
2025-11-25 12:09:30.399442,32.7019,113.0
2025-11-25 12:09:30.456168,32.7586,13.0
2025-11-25 12:09:30.499989,32.8025,474.0
2025-11-25 12:09:30.554010,32.8565,416.0
2025-11-25 12:09:30.597390,32.8999,416.0
2025-11-25 12:09:30.658292,32.9608,424.0
2025-11-25 12:09:30.702920,33.0054,430.0
2025-11-25 12:09:30.757222,33.0597,432.0
2025-11-25 12:09:30.801415,33.1039,411.0
2025-11-25 12:09:30.857637,33.1601,382.0
2025-11-25 12:09:30.900430,33.2029,447.0
2025-11-25 12:09:30.956283,33.2587,6.0
2025-11-25 12:09:31.000117,33.3026,441.0
2025-11-25 12:09:31.058103,33.3606,394.0
2025-11-25 12:09:31.102301,33.4048,382.0
2025-11-25 12:09:31.150015,33.4525,373.0
2025-11-25 12:09:31.205291,33.5078,4.0
2025-11-25 12:09:31.248832,33.5513,427.0
2025-11-25 12:09:31.307412,33.6099,197.0
2025-11-25 12:09:31.354008,33.6565,378.0
2025-11-25 12:09:31.395960,33.6984,369.0
2025-11-25 12:09:31.451100,33.7536,465.0
2025-11-25 12:09:31.507449,33.8099,455.0
2025-11-25 12:09:31.551826,33.8543,175.0
2025-11-25 12:09:31.600850,33.9033,387.0
2025-11-25 12:09:31.655053,33.9575,373.0
2025-11-25 12:09:31.700229,34.0027,408.0
2025-11-25 12:09:31.755469,34.0579,371.0
2025-11-25 12:09:31.797487,34.1,416.0
2025-11-25 12:09:31.855034,34.1575,401.0
2025-11-25 12:09:31.901099,34.2036,365.0
2025-11-25 12:09:31.945975,34.2484,424.0
2025-11-25 12:09:32.002496,34.305,411.0
2025-11-25 12:09:32.046337,34.3488,324.0
2025-11-25 12:09:32.102686,34.4051,399.0
2025-11-25 12:09:32.149407,34.4519,411.0
2025-11-25 12:09:32.203837,34.5063,450.0
2025-11-25 12:09:32.249947,34.5524,382.0
2025-11-25 12:09:32.311264,34.6137,354.0
2025-11-25 12:09:32.347646,34.6501,365.0
2025-11-25 12:09:32.408657,34.7111,391.0
2025-11-25 12:09:32.451193,34.7537,358.0
2025-11-25 12:09:32.496608,34.7991,396.0
2025-11-25 12:09:32.551315,34.8538,481.0
2025-11-25 12:09:32.596776,34.8992,293.0
2025-11-25 12:09:32.657986,34.9605,401.0
2025-11-25 12:09:32.698608,35.0011,356.0
2025-11-25 12:09:32.745591,35.048,481.0
2025-11-25 12:09:32.807535,35.11,396.0
2025-11-25 12:09:32.846673,35.1491,243.0
2025-11-25 12:09:32.901200,35.2037,403.0
2025-11-25 12:09:32.948430,35.2509,389.0
2025-11-25 12:09:33.005578,35.308,411.0
2025-11-25 12:09:33.048905,35.3514,484.0
2025-11-25 12:09:33.103627,35.4061,452.0
2025-11-25 12:09:33.153392,35.4559,384.0
2025-11-25 12:09:33.209974,35.5124,416.0
2025-11-25 12:09:33.252727,35.5552,416.0
2025-11-25 12:09:33.294554,35.597,444.0
2025-11-25 12:09:33.351208,35.6537,411.0
2025-11-25 12:09:33.395261,35.6977,382.0
2025-11-25 12:09:33.450493,35.753,382.0
2025-11-25 12:09:33.496207,35.7987,378.0
2025-11-25 12:09:33.551422,35.8539,468.0
2025-11-25 12:09:33.597694,35.9002,471.0
2025-11-25 12:09:33.654949,35.9574,258.0
2025-11-25 12:09:33.703479,36.0059,411.0
2025-11-25 12:09:33.744666,36.0471,399.0
2025-11-25 12:09:33.802850,36.1053,401.0
2025-11-25 12:09:33.847072,36.1495,468.0
2025-11-25 12:09:33.903933,36.2064,452.0
2025-11-25 12:09:33.950892,36.2534,408.0
2025-11-25 12:09:34.004421,36.3069,408.0
2025-11-25 12:09:34.051269,36.3537,430.0
2025-11-25 12:09:34.096554,36.399,427.0
2025-11-25 12:09:34.152205,36.4547,424.0
2025-11-25 12:09:34.206193,36.5086,399.0
2025-11-25 12:09:34.244655,36.5471,384.0
2025-11-25 12:09:34.300964,36.6034,399.0
2025-11-25 12:09:34.344663,36.6471,424.0
2025-11-25 12:09:34.400240,36.7027,447.0
2025-11-25 12:09:34.449118,36.7516,411.0
2025-11-25 12:09:34.494150,36.7966,380.0
2025-11-25 12:09:34.548666,36.8511,403.0
2025-11-25 12:09:34.598650,36.9011,462.0
2025-11-25 12:09:34.648354,36.9508,447.0
2025-11-25 12:09:34.696612,36.9991,414.0
2025-11-25 12:09:34.754067,37.0565,391.0
2025-11-25 12:09:34.803711,37.1062,455.0
2025-11-25 12:09:34.846780,37.1492,414.0
2025-11-25 12:09:34.893528,37.196,447.0
2025-11-25 12:09:34.951761,37.2542,391.0
2025-11-25 12:09:34.993376,37.2958,373.0
2025-11-25 12:09:35.049709,37.3522,396.0
2025-11-25 12:09:35.095062,37.3975,455.0
2025-11-25 12:09:35.156183,37.4586,441.0
2025-11-25 12:09:35.199226,37.5017,427.0
2025-11-25 12:09:35.254240,37.5567,403.0
2025-11-25 12:09:35.298286,37.6008,435.0
2025-11-25 12:09:35.348310,37.6508,162.0
2025-11-25 12:09:35.404314,37.7068,487.0
2025-11-25 12:09:35.446840,37.7493,408.0
2025-11-25 12:09:35.502985,37.8055,421.0
2025-11-25 12:09:35.547049,37.8495,421.0
2025-11-25 12:09:35.602265,37.9047,127.0
2025-11-25 12:09:35.651331,37.9538,481.0
2025-11-25 12:09:35.692869,37.9953,399.0
2025-11-25 12:09:35.749459,38.0519,394.0
2025-11-25 12:09:35.794597,38.0971,427.0
2025-11-25 12:09:35.849111,38.1516,450.0
2025-11-25 12:09:35.897956,38.2004,471.0
2025-11-25 12:09:35.950753,38.2532,421.0
2025-11-25 12:09:35.996197,38.2987,424.0
2025-11-25 12:09:36.053165,38.3556,394.0
2025-11-25 12:09:36.096298,38.3988,468.0
2025-11-25 12:09:36.146013,38.4485,455.0
2025-11-25 12:09:36.199271,38.5017,387.0
2025-11-25 12:09:36.242874,38.5453,394.0
2025-11-25 12:09:36.298902,38.6014,406.0
2025-11-25 12:09:36.346764,38.6492,481.0
2025-11-25 12:09:36.403935,38.7064,498.0
2025-11-25 12:09:36.447448,38.7499,411.0
2025-11-25 12:09:36.493030,38.7955,396.0
2025-11-25 12:09:36.551795,38.8543,501.0
2025-11-25 12:09:36.594175,38.8966,462.0
2025-11-25 12:09:36.645203,38.9477,447.0
2025-11-25 12:09:36.700516,39.003,411.0
2025-11-25 12:09:36.749710,39.0522,387.0
2025-11-25 12:09:36.798106,39.1006,186.0
2025-11-25 12:09:36.842429,39.1449,411.0
2025-11-25 12:09:36.898261,39.2007,427.0
2025-11-25 12:09:36.946525,39.249,416.0
2025-11-25 12:09:37.000910,39.3034,401.0
2025-11-25 12:09:37.043944,39.3464,441.0
2025-11-25 12:09:37.100669,39.4031,477.0
2025-11-25 12:09:37.143744,39.4462,512.0
2025-11-25 12:09:37.204846,39.5073,411.0
2025-11-25 12:09:37.245874,39.5483,403.0
2025-11-25 12:09:37.293201,39.5957,455.0
2025-11-25 12:09:37.348513,39.651,450.0
2025-11-25 12:09:37.391067,39.6935,494.0
2025-11-25 12:09:37.448294,39.7508,401.0
2025-11-25 12:09:37.495479,39.7979,416.0
2025-11-25 12:09:37.550790,39.8533,477.0
2025-11-25 12:09:37.595621,39.8981,487.0
2025-11-25 12:09:37.642151,39.9446,465.0
2025-11-25 12:09:37.698464,40.0009,435.0
2025-11-25 12:09:37.740825,40.0433,411.0
2025-11-25 12:09:37.793911,40.0964,435.0
2025-11-25 12:09:37.848518,40.151,403.0
2025-11-25 12:09:37.895864,40.1983,427.0
2025-11-25 12:09:37.948520,40.251,427.0
2025-11-25 12:09:37.997282,40.2997,438.0
2025-11-25 12:09:38.049407,40.3519,419.0
2025-11-25 12:09:38.094205,40.3967,401.0
2025-11-25 12:09:38.149911,40.4524,399.0
2025-11-25 12:09:38.195666,40.4981,424.0
2025-11-25 12:09:38.243625,40.5461,406.0
2025-11-25 12:09:38.296822,40.5993,401.0
2025-11-25 12:09:38.346252,40.6487,414.0
2025-11-25 12:09:38.390436,40.6929,403.0
2025-11-25 12:09:38.450290,40.7528,416.0
2025-11-25 12:09:38.495289,40.7978,421.0
2025-11-25 12:09:38.551174,40.8536,424.0
2025-11-25 12:09:38.595267,40.8977,421.0
2025-11-25 12:09:38.646250,40.9487,399.0
2025-11-25 12:09:38.692375,40.9948,406.0
2025-11-25 12:09:38.748499,41.051,432.0
2025-11-25 12:09:38.798315,41.1008,447.0
2025-11-25 12:09:38.846753,41.1492,399.0
2025-11-25 12:09:38.892363,41.1948,403.0
2025-11-25 12:09:38.953362,41.2558,435.0
2025-11-25 12:09:38.994535,41.297,447.0
2025-11-25 12:09:39.051302,41.3538,419.0
2025-11-25 12:09:39.093814,41.3963,411.0
2025-11-25 12:09:39.150463,41.4529,419.0
2025-11-25 12:09:39.191965,41.4944,408.0
2025-11-25 12:09:39.249156,41.5516,421.0
2025-11-25 12:09:39.293773,41.5962,406.0
2025-11-25 12:09:39.340144,41.6426,441.0
2025-11-25 12:09:39.396330,41.6988,447.0
2025-11-25 12:09:39.453072,41.7555,462.0
2025-11-25 12:09:39.496248,41.7987,430.0
2025-11-25 12:09:39.544866,41.8473,421.0
2025-11-25 12:09:39.600030,41.9025,424.0
2025-11-25 12:09:39.642485,41.9449,430.0
2025-11-25 12:09:39.698486,42.0009,401.0
2025-11-25 12:09:39.743734,42.0462,401.0
2025-11-25 12:09:39.798409,42.1009,438.0
2025-11-25 12:09:39.848660,42.1511,447.0
2025-11-25 12:09:39.901449,42.2039,441.0
2025-11-25 12:09:39.946405,42.2489,403.0
2025-11-25 12:09:40.003691,42.3061,414.0
2025-11-25 12:09:40.045471,42.3479,427.0
2025-11-25 12:09:40.104007,42.4065,401.0
2025-11-25 12:09:40.143367,42.4458,408.0
2025-11-25 12:09:40.199191,42.5016,435.0
2025-11-25 12:09:40.242281,42.5448,128.0
2025-11-25 12:09:40.298929,42.6014,130.0
2025-11-25 12:09:40.342991,42.6455,125.0
2025-11-25 12:09:40.403700,42.7062,119.0
2025-11-25 12:09:40.446748,42.7492,447.0
2025-11-25 12:09:40.489421,42.7919,462.0
2025-11-25 12:09:40.547531,42.85,421.0
2025-11-25 12:09:40.595046,42.8975,430.0
2025-11-25 12:09:40.650770,42.9532,414.0
2025-11-25 12:09:40.694114,42.9966,408.0
2025-11-25 12:09:40.750863,43.0533,471.0
2025-11-25 12:09:40.791902,43.0944,432.0
2025-11-25 12:09:40.849594,43.1521,411.0
2025-11-25 12:09:40.897250,43.1997,416.0
2025-11-25 12:09:40.938861,43.2413,481.0
2025-11-25 12:09:40.997537,43.3,421.0
2025-11-25 12:09:41.038235,43.3407,468.0
2025-11-25 12:09:41.094607,43.3971,411.0
2025-11-25 12:09:41.147647,43.4501,416.0
2025-11-25 12:09:41.192932,43.4954,414.0
2025-11-25 12:09:41.247451,43.5499,432.0
2025-11-25 12:09:41.291347,43.5938,471.0
2025-11-25 12:09:41.349845,43.6523,125.0
2025-11-25 12:09:41.393808,43.6963,127.0
2025-11-25 12:09:41.441585,43.744,156.0
2025-11-25 12:09:41.497113,43.7996,419.0
2025-11-25 12:09:41.541599,43.8441,406.0
2025-11-25 12:09:41.591264,43.8937,441.0
2025-11-25 12:09:41.647568,43.95,394.0
2025-11-25 12:09:41.692204,43.9947,411.0
2025-11-25 12:09:41.737401,44.0399,414.0
2025-11-25 12:09:41.794058,44.0965,411.0
2025-11-25 12:09:41.841249,44.1437,438.0
2025-11-25 12:09:41.895438,44.1979,403.0
2025-11-25 12:09:41.942286,44.2448,444.0
2025-11-25 12:09:41.990613,44.2931,424.0
2025-11-25 12:09:42.047771,44.3502,438.0
2025-11-25 12:09:42.089824,44.3923,444.0
2025-11-25 12:09:42.145732,44.4482,401.0
2025-11-25 12:09:42.194726,44.4972,408.0
2025-11-25 12:09:42.246800,44.5493,452.0
2025-11-25 12:09:42.293863,44.5963,452.0
2025-11-25 12:09:42.348884,44.6513,145.0
2025-11-25 12:09:42.395545,44.698,123.0
2025-11-25 12:09:42.441108,44.7436,447.0
2025-11-25 12:09:42.496906,44.7994,455.0
2025-11-25 12:09:42.545853,44.8483,408.0
2025-11-25 12:09:42.595572,44.898,401.0
2025-11-25 12:09:42.638403,44.9409,394.0
2025-11-25 12:09:42.694317,44.9968,416.0
2025-11-25 12:09:42.738438,45.0409,411.0
2025-11-25 12:09:42.794796,45.0973,450.0
2025-11-25 12:09:42.842591,45.1451,432.0
2025-11-25 12:09:42.892690,45.1952,406.0
2025-11-25 12:09:42.940801,45.2433,406.0
2025-11-25 12:09:42.998820,45.3013,416.0
2025-11-25 12:09:43.044943,45.3474,465.0
2025-11-25 12:09:43.090380,45.3928,441.0
2025-11-25 12:09:43.143495,45.446,459.0
2025-11-25 12:09:43.189412,45.4919,551.0
2025-11-25 12:09:43.249645,45.5521,523.0
2025-11-25 12:09:43.293083,45.5956,432.0
2025-11-25 12:09:43.348599,45.6511,419.0
2025-11-25 12:09:43.397369,45.6998,424.0
2025-11-25 12:09:43.441174,45.7436,468.0
2025-11-25 12:09:43.495969,45.7984,421.0
2025-11-25 12:09:43.539167,45.8416,416.0
2025-11-25 12:09:43.593510,45.896,406.0
2025-11-25 12:09:43.643785,45.9462,419.0
2025-11-25 12:09:43.693268,45.9957,424.0
2025-11-25 12:09:43.741288,46.0437,411.0
2025-11-25 12:09:43.798474,46.1009,411.0
2025-11-25 12:09:43.841023,46.1435,432.0
2025-11-25 12:09:43.896756,46.1992,547.0
2025-11-25 12:09:43.939976,46.2424,573.0
2025-11-25 12:09:43.996604,46.2991,427.0
2025-11-25 12:09:44.045960,46.3484,421.0
2025-11-25 12:09:44.087951,46.3904,452.0
2025-11-25 12:09:44.145737,46.4482,406.0
2025-11-25 12:09:44.190500,46.493,441.0
2025-11-25 12:09:44.245729,46.5482,399.0
2025-11-25 12:09:44.294186,46.5966,459.0
2025-11-25 12:09:44.343310,46.6458,450.0
2025-11-25 12:09:44.386633,46.6891,414.0
2025-11-25 12:09:44.447556,46.75,462.0
2025-11-25 12:09:44.490380,46.7928,416.0
2025-11-25 12:09:44.548212,46.8507,455.0
2025-11-25 12:09:44.590457,46.8929,455.0
2025-11-25 12:09:44.649480,46.9519,450.0
2025-11-25 12:09:44.694491,46.9969,455.0
2025-11-25 12:09:44.738601,47.0411,494.0
2025-11-25 12:09:44.794922,47.0974,477.0
2025-11-25 12:09:44.839846,47.1423,471.0
2025-11-25 12:09:44.891659,47.1941,455.0
2025-11-25 12:09:44.941401,47.2439,491.0
2025-11-25 12:09:44.993826,47.2963,452.0
2025-11-25 12:09:45.039397,47.3419,462.0
2025-11-25 12:09:45.095750,47.3982,450.0
2025-11-25 12:09:45.136690,47.4392,414.0
2025-11-25 12:09:45.193714,47.4962,468.0
2025-11-25 12:09:45.237851,47.5403,455.0
2025-11-25 12:09:45.297544,47.6,421.0
2025-11-25 12:09:45.343141,47.6456,438.0
2025-11-25 12:09:45.387332,47.6898,498.0
2025-11-25 12:09:45.442896,47.7454,487.0
2025-11-25 12:09:45.485252,47.7877,450.0
2025-11-25 12:09:45.545785,47.8483,427.0
2025-11-25 12:09:45.591620,47.8941,411.0
2025-11-25 12:09:45.637006,47.9395,444.0
2025-11-25 12:09:45.695445,47.9979,432.0
2025-11-25 12:09:45.737070,48.0395,427.0
2025-11-25 12:09:45.793306,48.0958,401.0
2025-11-25 12:09:45.837781,48.1402,427.0
2025-11-25 12:09:45.898637,48.2011,424.0
2025-11-25 12:09:45.942466,48.2449,444.0
2025-11-25 12:09:45.991059,48.2935,441.0
2025-11-25 12:09:46.041491,48.344,430.0
2025-11-25 12:09:46.095862,48.3983,394.0
2025-11-25 12:09:46.139723,48.4422,416.0
2025-11-25 12:09:46.197222,48.4997,396.0
2025-11-25 12:09:46.244070,48.5465,396.0
2025-11-25 12:09:46.300661,48.6031,396.0
2025-11-25 12:09:46.342481,48.6449,421.0
2025-11-25 12:09:46.393327,48.6958,401.0
2025-11-25 12:09:46.446004,48.7485,411.0
2025-11-25 12:09:46.491448,48.7939,419.0
2025-11-25 12:09:46.537926,48.8404,387.0
2025-11-25 12:09:46.595142,48.8976,408.0
2025-11-25 12:09:46.639882,48.9423,399.0
2025-11-25 12:09:46.694318,48.9968,444.0
2025-11-25 12:09:46.739912,49.0424,411.0
2025-11-25 12:09:46.799598,49.1021,416.0
2025-11-25 12:09:46.840984,49.1434,411.0
2025-11-25 12:09:46.895979,49.1984,455.0
2025-11-25 12:09:46.940052,49.2425,520.0
2025-11-25 12:09:46.984875,49.2873,501.0
2025-11-25 12:09:47.041044,49.3435,477.0
2025-11-25 12:09:47.087061,49.3895,452.0
2025-11-25 12:09:47.143202,49.4457,471.0
2025-11-25 12:09:47.186794,49.4893,416.0
2025-11-25 12:09:47.242603,49.5451,421.0
2025-11-25 12:09:47.286021,49.5885,435.0
2025-11-25 12:09:47.347496,49.65,452.0
2025-11-25 12:09:47.390574,49.693,419.0
2025-11-25 12:09:47.445473,49.7479,408.0
2025-11-25 12:09:47.490377,49.7928,406.0
2025-11-25 12:09:47.543101,49.8456,408.0
2025-11-25 12:09:47.594089,49.8965,435.0
2025-11-25 12:09:47.636211,49.9387,421.0
2025-11-25 12:09:47.692638,49.9951,468.0
2025-11-25 12:09:47.736280,50.0387,477.0
2025-11-25 12:09:47.791511,50.094,498.0
2025-11-25 12:09:47.842937,50.1454,450.0
2025-11-25 12:09:47.892022,50.1945,419.0
2025-11-25 12:09:47.940985,50.2435,408.0
2025-11-25 12:09:47.997216,50.2997,452.0
2025-11-25 12:09:48.040253,50.3427,414.0
2025-11-25 12:09:48.096104,50.3986,396.0
2025-11-25 12:09:48.138940,50.4414,411.0
2025-11-25 12:09:48.194018,50.4965,411.0
2025-11-25 12:09:48.243968,50.5464,399.0
2025-11-25 12:09:48.286518,50.589,403.0
2025-11-25 12:09:48.341153,50.6436,416.0
2025-11-25 12:09:48.385687,50.6882,396.0
2025-11-25 12:09:48.442697,50.7452,455.0
2025-11-25 12:09:48.490435,50.7929,452.0
2025-11-25 12:09:48.534520,50.837,408.0
2025-11-25 12:09:48.593497,50.896,427.0
2025-11-25 12:09:48.635701,50.9382,539.0
2025-11-25 12:09:48.689725,50.9922,494.0
2025-11-25 12:09:48.738538,51.041,465.0
2025-11-25 12:09:48.792469,51.0949,424.0
2025-11-25 12:09:48.836497,51.139,408.0
2025-11-25 12:09:48.892438,51.1949,459.0
2025-11-25 12:09:48.935960,51.2384,416.0
2025-11-25 12:09:48.993291,51.2958,438.0
2025-11-25 12:09:49.035326,51.3378,427.0
2025-11-25 12:09:49.089784,51.3922,432.0
2025-11-25 12:09:49.144664,51.4471,441.0
2025-11-25 12:09:49.189305,51.4918,455.0
2025-11-25 12:09:49.233359,51.5358,401.0
2025-11-25 12:09:49.294193,51.5967,421.0
2025-11-25 12:09:49.338155,51.6406,419.0
2025-11-25 12:09:49.391804,51.6943,481.0
2025-11-25 12:09:49.439018,51.7415,474.0
2025-11-25 12:09:49.486327,51.7888,531.0
2025-11-25 12:09:49.544084,51.8465,543.0
2025-11-25 12:09:49.585967,51.8884,474.0
2025-11-25 12:09:49.640633,51.9431,447.0
2025-11-25 12:09:49.686350,51.9888,419.0
2025-11-25 12:09:49.742886,52.0454,419.0
2025-11-25 12:09:49.790479,52.0929,408.0
2025-11-25 12:09:49.833802,52.1363,406.0
2025-11-25 12:09:49.895245,52.1977,396.0
2025-11-25 12:09:49.943992,52.2464,394.0
2025-11-25 12:09:49.986131,52.2886,427.0
2025-11-25 12:09:50.042186,52.3446,424.0
2025-11-25 12:09:50.088591,52.3911,471.0
2025-11-25 12:09:50.142473,52.4449,543.0
2025-11-25 12:09:50.191609,52.4941,465.0
2025-11-25 12:09:50.243631,52.5461,117.0
2025-11-25 12:09:50.289011,52.5915,120.0
2025-11-25 12:09:50.345831,52.6483,114.0
2025-11-25 12:09:50.387378,52.6898,114.0
2025-11-25 12:09:50.438113,52.7406,114.0
2025-11-25 12:09:50.490400,52.7929,117.0
2025-11-25 12:09:50.542298,52.8448,116.0
2025-11-25 12:09:50.592226,52.8947,117.0
2025-11-25 12:09:50.634773,52.9372,118.0
2025-11-25 12:09:50.693106,52.9956,114.0
2025-11-25 12:09:50.733658,53.0361,115.0
2025-11-25 12:09:50.788723,53.0912,114.0
2025-11-25 12:09:50.840121,53.1426,113.0
2025-11-25 12:09:50.890213,53.1927,112.0
2025-11-25 12:09:50.939832,53.2423,115.0
2025-11-25 12:09:50.982766,53.2852,119.0
2025-11-25 12:09:51.042996,53.3455,128.0
2025-11-25 12:09:51.088167,53.3906,127.0
2025-11-25 12:09:51.142235,53.4447,121.0
2025-11-25 12:09:51.191707,53.4942,119.0
2025-11-25 12:09:51.232859,53.5353,121.0
2025-11-25 12:09:51.292022,53.5945,117.0
2025-11-25 12:09:51.338935,53.6414,126.0
2025-11-25 12:09:51.395858,53.6983,117.0
2025-11-25 12:09:51.437806,53.7403,124.0
2025-11-25 12:09:51.494145,53.7966,126.0
2025-11-25 12:09:51.541175,53.8436,124.0
2025-11-25 12:09:51.586866,53.8893,118.0
2025-11-25 12:09:51.643481,53.9459,117.0
2025-11-25 12:09:51.685754,53.9882,124.0
2025-11-25 12:09:51.743716,54.0462,120.0
2025-11-25 12:09:51.785122,54.0876,122.0
2025-11-25 12:09:51.840542,54.143,125.0
2025-11-25 12:09:51.884325,54.1868,118.0
2025-11-25 12:09:51.942207,54.2447,124.0
2025-11-25 12:09:51.988465,54.2909,123.0
2025-11-25 12:09:52.045300,54.3478,121.0
2025-11-25 12:09:52.086842,54.3893,123.0
2025-11-25 12:09:52.142685,54.4451,124.0
2025-11-25 12:09:52.186545,54.489,121.0
2025-11-25 12:09:52.240840,54.5433,123.0
2025-11-25 12:09:52.292886,54.5953,125.0
2025-11-25 12:09:52.342535,54.645,123.0
2025-11-25 12:09:52.392429,54.6949,122.0
2025-11-25 12:09:52.446470,54.7489,120.0
2025-11-25 12:09:52.489093,54.7916,120.0
2025-11-25 12:09:52.532864,54.8353,127.0
2025-11-25 12:09:52.590052,54.8925,128.0
2025-11-25 12:09:52.636687,54.9391,124.0
2025-11-25 12:09:52.693301,54.9958,123.0
2025-11-25 12:09:52.735746,55.0382,120.0
2025-11-25 12:09:52.796837,55.0993,123.0
2025-11-25 12:09:52.838581,55.1411,124.0
2025-11-25 12:09:52.884698,55.1872,124.0
2025-11-25 12:09:52.941037,55.2435,122.0
2025-11-25 12:09:52.987135,55.2896,121.0
2025-11-25 12:09:53.040014,55.3425,124.0
2025-11-25 12:09:53.085631,55.3881,124.0
2025-11-25 12:09:53.141555,55.444,122.0
2025-11-25 12:09:53.188637,55.4911,107.0
2025-11-25 12:09:53.240750,55.5432,107.0
2025-11-25 12:09:53.286405,55.5889,106.0
2025-11-25 12:09:53.342212,55.6447,107.0
2025-11-25 12:09:53.384743,55.6872,105.0
2025-11-25 12:09:53.439697,55.7422,105.0
2025-11-25 12:09:53.483176,55.7856,107.0
2025-11-25 12:09:53.539193,55.8416,421.0
2025-11-25 12:09:53.582904,55.8854,391.0
2025-11-25 12:09:53.638502,55.941,389.0
2025-11-25 12:09:53.681991,55.9844,101.0
2025-11-25 12:09:53.743591,56.046,365.0
2025-11-25 12:09:53.785437,56.0879,367.0
2025-11-25 12:09:53.841652,56.1441,365.0
2025-11-25 12:09:53.886070,56.1885,373.0
2025-11-25 12:09:53.942863,56.2453,369.0
2025-11-25 12:09:53.991796,56.2943,365.0
2025-11-25 12:09:54.043680,56.3461,371.0
2025-11-25 12:09:54.088630,56.3911,369.0
2025-11-25 12:09:54.145386,56.4478,365.0
2025-11-25 12:09:54.187185,56.4896,362.0
2025-11-25 12:09:54.242726,56.5452,367.0
2025-11-25 12:09:54.287598,56.5901,367.0
2025-11-25 12:09:54.342959,56.6454,356.0
2025-11-25 12:09:54.392244,56.6947,255.0
2025-11-25 12:09:54.440927,56.7434,191.0
2025-11-25 12:09:54.486076,56.7885,153.0
2025-11-25 12:09:54.540430,56.8429,136.0
2025-11-25 12:09:54.587144,56.8896,127.0
2025-11-25 12:09:54.646128,56.9486,126.0
2025-11-25 12:09:54.687598,56.9901,125.0
2025-11-25 12:09:54.738759,57.0412,128.0
2025-11-25 12:09:54.788570,57.091,129.0
2025-11-25 12:09:54.833223,57.1357,131.0
2025-11-25 12:09:54.892130,57.1946,135.0
2025-11-25 12:09:54.933444,57.2359,142.0
2025-11-25 12:09:54.990863,57.2933,150.0
2025-11-25 12:09:55.046176,57.3486,166.0
2025-11-25 12:09:55.088693,57.3912,194.0
2025-11-25 12:09:55.139582,57.442,241.0
2025-11-25 12:09:55.189599,57.4921,344.0
2025-11-25 12:09:55.234474,57.5369,365.0
2025-11-25 12:09:55.289580,57.592,365.0
2025-11-25 12:09:55.333542,57.636,365.0
2025-11-25 12:09:55.382192,57.6847,362.0
2025-11-25 12:09:55.443312,57.7458,373.0
2025-11-25 12:09:55.482891,57.7854,371.0
2025-11-25 12:09:55.541440,57.8439,362.0
2025-11-25 12:09:55.588008,57.8905,99.0
2025-11-25 12:09:55.633008,57.9355,95.0
2025-11-25 12:09:55.689679,57.9921,92.0
2025-11-25 12:09:55.735792,58.0383,189.0
2025-11-25 12:09:55.789699,58.0922,236.0
2025-11-25 12:09:55.835256,58.1377,331.0
2025-11-25 12:09:55.882387,58.1848,337.0
2025-11-25 12:09:55.942150,58.2446,331.0
2025-11-25 12:09:55.983459,58.2859,331.0
2025-11-25 12:09:56.040348,58.3428,337.0
2025-11-25 12:09:56.083596,58.3861,305.0
2025-11-25 12:09:56.142662,58.4451,226.0
2025-11-25 12:09:56.188974,58.4914,235.0
2025-11-25 12:09:56.244801,58.5473,286.0
2025-11-25 12:09:56.287381,58.5898,246.0
2025-11-25 12:09:56.342990,58.6455,188.0
2025-11-25 12:09:56.386233,58.6887,101.0
2025-11-25 12:09:56.442415,58.7449,67.0
2025-11-25 12:09:56.491204,58.7937,58.0
2025-11-25 12:09:56.540327,58.8428,54.0
2025-11-25 12:09:56.583427,58.8859,54.0
2025-11-25 12:09:56.641052,58.9435,57.0
2025-11-25 12:09:56.687481,58.9899,63.0
2025-11-25 12:09:56.743265,59.0457,68.0
2025-11-25 12:09:56.788141,59.0906,73.0
